"","tag_no_x","tag_colour","seaweed_id","rock_no","date_sampled","blade_length","notes","blade_side","blade_zone","blade_no","sp","colony_length_max","colony_area","no_h","no_m","no_long_m","tank","origin","tag_color","tag_no_y","rock_number","date","longest_blade","collected_from","biofouling_removed_14_5_25","no_blades","initial_tank","nutrient_treatment_tank","main_experiment_tank","turbulence","nutrient_treatment","swab_prior_enrichment","swab_after_ernichment_16_5"
"113","18","blue","AB18",NA,"04/06/2025",NA,"","y","tip",NA,"ep","0.4",0.083775804,"",NA,NA,NA,"Adult_local","Blue",18,NA,"12_5_2025",120,"farland","hydro=6;bryo=1",NA,NA,5,4,"High","N","50","115"
"114","18","blue","AB18",NA,"12/06/2025",NA,"broken at middle - 76cm remianing","x","base",NA,"mm","0.2",0.031415927,"",NA,NA,NA,"Adult_local","Blue",18,NA,"12_5_2025",120,"farland","hydro=6;bryo=1",NA,NA,5,4,"High","N","50","115"
"115","18","blue","AB18",NA,"12/06/2025",NA,"","x","base",NA,"mm","0.1",0.007853982,"",NA,NA,NA,"Adult_local","Blue",18,NA,"12_5_2025",120,"farland","hydro=6;bryo=1",NA,NA,5,4,"High","N","50","115"
"116","18","blue","AB18",NA,"12/06/2025",NA,"","x","middle",NA,"mm","1",0.785398163,"1",NA,NA,NA,"Adult_local","Blue",18,NA,"12_5_2025",120,"farland","hydro=6;bryo=1",NA,NA,5,4,"High","N","50","115"
"117","18","blue","AB18",NA,"12/06/2025",NA,"","y","base",NA,"mm","0.4",0.125663706,"",4,NA,NA,"Adult_local","Blue",18,NA,"12_5_2025",120,"farland","hydro=6;bryo=1",NA,NA,5,4,"High","N","50","115"
"118","18","blue","AB18",NA,"12/06/2025",NA,"","y","middle",NA,"mm","0.4",0.125663706,"4",NA,NA,NA,"Adult_local","Blue",18,NA,"12_5_2025",120,"farland","hydro=6;bryo=1",NA,NA,5,4,"High","N","50","115"
"119","18","blue","AB18",NA,"12/06/2025",NA,"","y","middle",NA,"mm","0.5",0.196349541,"",NA,NA,NA,"Adult_local","Blue",18,NA,"12_5_2025",120,"farland","hydro=6;bryo=1",NA,NA,5,4,"High","N","50","115"
"120","18","blue","AB18",NA,"12/06/2025",NA,"","y","middle",NA,"mm","0.4",0.125663706,"",NA,NA,NA,"Adult_local","Blue",18,NA,"12_5_2025",120,"farland","hydro=6;bryo=1",NA,NA,5,4,"High","N","50","115"
"121","19","blue","AB19",NA,"04/06/2025",NA,"","x","base",NA,"","",NA,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"122","19","blue","AB19",NA,"04/06/2025",NA,"","x","middle",NA,"","",NA,"2",1,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"123","19","blue","AB19",NA,"04/06/2025",NA,"","x","tip",NA,"mm","0.2",0.031415927,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"124","19","blue","AB19",NA,"04/06/2025",NA,"","y","base",NA,"","",NA,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"125","19","blue","AB19",NA,"04/06/2025",NA,"","y","middle",NA,"mm","0.2",0.031415927,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"126","19","blue","AB19",NA,"04/06/2025",NA,"","y","middle",NA,"mm","0.1",0.007853982,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"127","19","blue","AB19",NA,"04/06/2025",NA,"","y","tip",NA,"mm","0.8",0.502654825,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"128","19","blue","AB19",NA,"12/06/2025",NA,"","x","base",NA,"","",NA,"",2,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"129","19","blue","AB19",NA,"12/06/2025",NA,"","x","middle",NA,"mm","1",0.785398163,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"130","19","blue","AB19",NA,"12/06/2025",NA,"","x","middle",NA,"ep","1",0.523598776,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"131","19","blue","AB19",NA,"12/06/2025",NA,"","x","tip",NA,"ep","1.4",1.0262536,"",1,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"132","19","blue","AB19",NA,"12/06/2025",NA,"","y","base",NA,"mm","0.5",0.196349541,"",3,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"133","19","blue","AB19",NA,"12/06/2025",NA,"","y","middle",NA,"mm","1.2",1.130973355,"3",4,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"134","19","blue","AB19",NA,"12/06/2025",NA,"","y","middle",NA,"ep","1.4",1.0262536,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"135","19","blue","AB19",NA,"12/06/2025",NA,"","y","middle",NA,"ep","0.2",0.020943951,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"136","19","blue","AB19",NA,"12/06/2025",NA,"","y","tip",NA,"ep","3",4.71238898,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"137","19","blue","AB19",NA,"12/06/2025",NA,"","y","tip",NA,"ep","1.4",1.0262536,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"138","19","blue","AB19",NA,"12/06/2025",NA,"","y","tip",NA,"mm","0.4",0.125663706,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"139","19","blue","AB19",NA,"12/06/2025",NA,"","y","tip",NA,"mm","0.3",0.070685835,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"140","19","blue","AB19",NA,"02/07/2025",NA,"","x","base",NA,"mm","0.2",0.031415927,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"141","19","blue","AB19",NA,"02/07/2025",NA,"","x","base",NA,"","",NA,"",17,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"142","19","blue","AB19",NA,"02/07/2025",NA,"","x","base",NA,"","",NA,"12",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"143","19","blue","AB19",NA,"02/07/2025",NA,"","x","middle",NA,"mm","2.5",4.908738521,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"144","19","blue","AB19",NA,"02/07/2025",NA,"","x","middle",NA,"mm","1",0.785398163,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"145","19","blue","AB19",NA,"02/07/2025",NA,"","x","middle",NA,"mm","1.5",1.767145868,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"146","19","blue","AB19",NA,"02/07/2025",NA,"","x","middle",NA,"","",NA,"",12,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"147","19","blue","AB19",NA,"02/07/2025",NA,"","x","middle",NA,"","",NA,"4",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"148","19","blue","AB19",NA,"02/07/2025",NA,"","x","tip",NA,"mm","1",0.785398163,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"149","19","blue","AB19",NA,"02/07/2025",NA,"","x","tip",NA,"ep","1.5",1.178097245,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"150","19","blue","AB19",NA,"02/07/2025",NA,"","x","tip",NA,"","",NA,"",6,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"151","19","blue","AB19",NA,"02/07/2025",NA,"","y","base",NA,"mm","1.5",1.767145868,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"152","19","blue","AB19",NA,"02/07/2025",NA,"","y","base",NA,"mm","0.1",0.007853982,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"153","19","blue","AB19",NA,"02/07/2025",NA,"","y","base",NA,"mm","0.1",0.007853982,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"154","19","blue","AB19",NA,"02/07/2025",NA,"","y","base",NA,"mm","0.1",0.007853982,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"155","19","blue","AB19",NA,"02/07/2025",NA,"","y","base",NA,"mm","0.1",0.007853982,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"156","19","blue","AB19",NA,"02/07/2025",NA,"","y","base",NA,"","",NA,"",14,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"157","19","blue","AB19",NA,"02/07/2025",NA,"","y","middle",NA,"mm","2.5",4.908738521,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"158","19","blue","AB19",NA,"02/07/2025",NA,"","y","middle",NA,"mm","0.2",0.031415927,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"159","19","blue","AB19",NA,"02/07/2025",NA,"","y","middle",NA,"","",NA,"",9,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"160","19","blue","AB19",NA,"02/07/2025",NA,"","y","middle",NA,"","",NA,"4",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"161","19","blue","AB19",NA,"02/07/2025",NA,"","y","tip",NA,"mm","3",7.068583471,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"162","19","blue","AB19",NA,"02/07/2025",NA,"","y","tip",NA,"mm","2.5",4.908738521,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"163","19","blue","AB19",NA,"02/07/2025",NA,"","y","tip",NA,"ep","1",0.523598776,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"164","19","blue","AB19",NA,"02/07/2025",NA,"","y","tip",NA,"ep","1.5",1.178097245,"",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"165","19","blue","AB19",NA,"02/07/2025",NA,"","y","tip",NA,"","",NA,"3",NA,NA,NA,"Adult_local","Blue",19,NA,"12_5_2025",150,"farland","bryo=1;hydro=28;maerl=5",NA,NA,6,5,"Low","P","51","136"
"166","20","blue","AB20",NA,"04/06/2025",NA,"","x","base",NA,"","",NA,"",NA,NA,NA,"Adult_local","Blue",20,NA,"12_5_2025",270,"farland","bryo=4;hydro=14;snail=1",NA,NA,7,4,"High","C","52","153"
"167","20","blue","AB20",NA,"04/06/2025",NA,"","x","middle",NA,"mm","0.5",0.196349541,"",NA,NA,NA,"Adult_local","Blue",20,NA,"12_5_2025",270,"farland","bryo=4;hydro=14;snail=1",NA,NA,7,4,"High","C","52","153"
"168","20","blue","AB20",NA,"04/06/2025",NA,"","x","middle",NA,"mm","0.3",0.070685835,"",NA,NA,NA,"Adult_local","Blue",20,NA,"12_5_2025",270,"farland","bryo=4;hydro=14;snail=1",NA,NA,7,4,"High","C","52","153"
"169","20","blue","AB20",NA,"04/06/2025",NA,"","x","tip",NA,"","",NA,"",NA,NA,NA,"Adult_local","Blue",20,NA,"12_5_2025",270,"farland","bryo=4;hydro=14;snail=1",NA,NA,7,4,"High","C","52","153"
"170","20","blue","AB20",NA,"04/06/2025",NA,"","y","base",NA,"mm","0.5",0.196349541,"",NA,NA,NA,"Adult_local","Blue",20,NA,"12_5_2025",270,"farland","bryo=4;hydro=14;snail=1",NA,NA,7,4,"High","C","52","153"
"171","20","blue","AB20",NA,"04/06/2025",NA,"","y","base",NA,"mm","0.2",0.031415927,"",NA,NA,NA,"Adult_local","Blue",20,NA,"12_5_2025",270,"farland","bryo=4;hydro=14;snail=1",NA,NA,7,4,"High","C","52","153"
"172","20","blue","AB20",NA,"04/06/2025",NA,"","y","base",NA,"mm","0.2",0.031415927,"",NA,NA,NA,"Adult_local","Blue",20,NA,"12_5_2025",270,"farland","bryo=4;hydro=14;snail=1",NA,NA,7,4,"High","C","52","153"
"173","20","blue","AB20",NA,"04/06/2025",NA,"","y","middle",NA,"mm","0.8",0.502654825,"",NA,NA,NA,"Adult_local","Blue",20,NA,"12_5_2025",270,"farland","bryo=4;hydro=14;snail=1",NA,NA,7,4,"High","C","52","153"
"174","20","blue","AB20",NA,"04/06/2025",NA,"","y","tip",NA,"","",NA,"",NA,NA,NA,"Adult_local","Blue",20,NA,"12_5_2025",270,"farland","bryo=4;hydro=14;snail=1",NA,NA,7,4,"High","C","52","153"
"175","21","blue","AB21",NA,"04/06/2025",NA,"","x","base",NA,"ep","1",0.523598776,"",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"176","21","blue","AB21",NA,"04/06/2025",NA,"","x","middle",NA,"mm","0.5",0.196349541,"",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"177","21","blue","AB21",NA,"04/06/2025",NA,"","x","tip",NA,"ep","2",2.094395102,"",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"178","21","blue","AB21",NA,"04/06/2025",NA,"","y","base",NA,"","na",NA,"",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"179","21","blue","AB21",NA,"04/06/2025",NA,"","y","middle",NA,"","na",NA,"",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"180","21","blue","AB21",NA,"04/06/2025",NA,"","y","tip",NA,"","na",NA,"",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"181","21","blue","AB21",NA,"12/06/2025",NA,"","x","base",NA,"","",NA,"",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"182","21","blue","AB21",NA,"12/06/2025",NA,"","x","middle",NA,"mm","1",0.785398163,"",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"183","21","blue","AB21",NA,"12/06/2025",NA,"","x","tip",NA,"ep","1.2",0.753982237,"9",3,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"184","21","blue","AB21",NA,"12/06/2025",NA,"","x","tip",NA,"mm","0.2",0.031415927,"",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"185","21","blue","AB21",NA,"12/06/2025",NA,"","x","tip",NA,"mm","0.2",0.031415927,"",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"186","21","blue","AB21",NA,"12/06/2025",NA,"","x","tip",NA,"mm","0.3",0.070685835,"",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"187","21","blue","AB21",NA,"12/06/2025",NA,"","x","tip",NA,"mm","0.1",0.007853982,"",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"188","21","blue","AB21",NA,"12/06/2025",NA,"","y","base",NA,"mm","2",3.141592654,"",4,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"189","21","blue","AB21",NA,"12/06/2025",NA,"","y","middle",NA,"","",NA,"2",10,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"190","21","blue","AB21",NA,"12/06/2025",NA,"","y","tip",NA,"ep","2",2.094395102,"3",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"191","21","blue","AB21",NA,"12/06/2025",NA,"","y","tip",NA,"ep","0.8",0.335103216,"",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"192","21","blue","AB21",NA,"12/06/2025",NA,"","y","tip",NA,"mm","0.3",0.070685835,"",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"193","21","blue","AB21",NA,"12/06/2025",NA,"","y","tip",NA,"mm","0.4",0.125663706,"",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"194","21","blue","AB21",NA,"02/07/2025",NA,"","x","base",NA,"","",NA,"",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"195","21","blue","AB21",NA,"02/07/2025",NA,"","x","middle",NA,"mm","2",3.141592654,"",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"196","21","blue","AB21",NA,"02/07/2025",NA,"","x","middle",NA,"ep","3",4.71238898,"",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"197","21","blue","AB21",NA,"02/07/2025",NA,"","x","middle",NA,"mm","1.5",1.767145868,"",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"198","21","blue","AB21",NA,"02/07/2025",NA,"","x","tip",NA,"","",NA,"5",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"199","21","blue","AB21",NA,"02/07/2025",NA,"","y","base",NA,"mm","2",3.141592654,"",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"200","21","blue","AB21",NA,"02/07/2025",NA,"","y","base",NA,"ep","2",2.094395102,"",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"201","21","blue","AB21",NA,"02/07/2025",NA,"","y","base",NA,"","",NA,"",10,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"202","21","blue","AB21",NA,"02/07/2025",NA,"","y","middle",NA,"mm","2.5",4.908738521,"",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"203","21","blue","AB21",NA,"02/07/2025",NA,"","y","middle",NA,"","",NA,"",8,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"204","21","blue","AB21",NA,"02/07/2025",NA,"","y","middle",NA,"","",NA,"7",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"205","21","blue","AB21",NA,"02/07/2025",NA,"","y","tip",NA,"mm","2",3.141592654,"",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"206","21","blue","AB21",NA,"02/07/2025",NA,"","y","tip",NA,"ep","4",8.37758041,"",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"207","21","blue","AB21",NA,"02/07/2025",NA,"","y","tip",NA,"mm","1.5",1.767145868,"",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"208","21","blue","AB21",NA,"02/07/2025",NA,"","y","tip",NA,"","",NA,"6",NA,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"209","21","blue","AB21",NA,"02/07/2025",NA,"","y","tip",NA,"","",NA,"",7,NA,NA,"Adult_local","Blue",21,NA,"12_5_2025",240,"farland","hydro=59;bryo=10;snail=1;maerl=1",NA,NA,6,2,"High","P","53","137"
"210","100notag","","AB22",NA,"04/06/2025",NA,"tag detached_100","x","base",NA,"","",NA,"",NA,NA,5,"Adult_local","Blue",22,NA,"12_5_2025",250,"farland","hydro=345;bryo=1",NA,NA,7,5,"Low","C","54","155"
"211","100notag","","AB22",NA,"04/06/2025",NA,"tag detached_100","x","middle",NA,"ep","0.3",0.04712389,"",NA,NA,5,"Adult_local","Blue",22,NA,"12_5_2025",250,"farland","hydro=345;bryo=1",NA,NA,7,5,"Low","C","54","155"
"212","100notag","","AB22",NA,"04/06/2025",NA,"tag detached_100","x","tip",NA,"ep","0.5",0.130899694,"",1,NA,5,"Adult_local","Blue",22,NA,"12_5_2025",250,"farland","hydro=345;bryo=1",NA,NA,7,5,"Low","C","54","155"
"213","100notag","","AB22",NA,"04/06/2025",NA,"tag detached_100","y","base",NA,"","",NA,"",NA,NA,5,"Adult_local","Blue",22,NA,"12_5_2025",250,"farland","hydro=345;bryo=1",NA,NA,7,5,"Low","C","54","155"
"214","100notag","","AB22",NA,"04/06/2025",NA,"tag detached_100","y","middle",NA,"ep","0.3",0.04712389,"10",NA,NA,5,"Adult_local","Blue",22,NA,"12_5_2025",250,"farland","hydro=345;bryo=1",NA,NA,7,5,"Low","C","54","155"
"215","100notag","","AB22",NA,"04/06/2025",NA,"tag detached_100","y","tip",NA,"ep","0.6",0.188495559,"5",NA,NA,5,"Adult_local","Blue",22,NA,"12_5_2025",250,"farland","hydro=345;bryo=1",NA,NA,7,5,"Low","C","54","155"
"216","100notag","","AB22",NA,"04/06/2025",NA,"tag detached_100","y","tip",NA,"mm","0.8",0.502654825,"",NA,NA,5,"Adult_local","Blue",22,NA,"12_5_2025",250,"farland","hydro=345;bryo=1",NA,NA,7,5,"Low","C","54","155"
"217","100notag","","AB22",NA,"04/06/2025",NA,"tag detached_100","y","tip",NA,"mm","0.4",0.125663706,"",NA,NA,5,"Adult_local","Blue",22,NA,"12_5_2025",250,"farland","hydro=345;bryo=1",NA,NA,7,5,"Low","C","54","155"
"218","100notag","","AB22",NA,"04/06/2025",NA,"tag detached_100","y","tip",NA,"ep","1",0.523598776,"",NA,NA,5,"Adult_local","Blue",22,NA,"12_5_2025",250,"farland","hydro=345;bryo=1",NA,NA,7,5,"Low","C","54","155"
"219","100notag","","AB22",NA,"04/06/2025",NA,"tag detached_100","y","tip",NA,"ep","0.2",0.020943951,"",NA,NA,5,"Adult_local","Blue",22,NA,"12_5_2025",250,"farland","hydro=345;bryo=1",NA,NA,7,5,"Low","C","54","155"
